OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,Street Address,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),DefaultData,Comment,ComplianceStatus,Outlier,2010 Census Tracts,Seattle Police Department Micro Community Policing Plan Areas,City Council Districts,SPD Beats,Zip Codes
21388,2015,NonResidential,Non-Refrigerated Warehouse,WAREHOUSE/ MANUFACTURING,1982203275,76 Barrie View Drive,6,BALLARD,1950,1,1,27553,0,27553,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,27553,,,,,,57,47.7,58.6,81.3,92.8,1314716,1614692,0,120648,411668,9031,903065,0,50.83,1.78,Yes,,Compliant,,,4,,2,18386
21389,2015,NonResidential,"Distribution Center
",WAREHOUSE,1982203385,"295 North Front Street, Quinte Mall",6,BALLARD,1951,1,1,57310,0,57310,Distribution Center,Distribution Center,57310,,,,,,,23,27.5,50.1,55.6,1318096,1575427,0,208660,711977,6061,606148,0,37.16,0.59,No,,Compliant,,,4,,2,18386
21391,2015,NonResidential,Mixed Use Property,TESLA MOTORS INC,1983200005,"390 North Front St., Unit P12, Quinte Mall",7,LAKE UNION,1920,1,2,25920,0,25920,"Office, Other, Other - Services, Residence Hall/Dormitory, Restaurant",Office,10109,Other - Services,7016,Restaurant,3609,,,46.7,52.4,125,134.7,1210229,1357875,0,276234,942549,2677,267719,0,20.79,0.65,No,,Compliant,,,56,,7,18390
21396,2015,NonResidential,"Restaurant
",UPTOWN EXPRESSO/BLUE MOON BURGERS,1983200170,390 North Front Street,7,LAKE UNION,1919,1,3,40686,0,40686,Restaurant,Restaurant,40686,,,,,,,52,54.8,100.9,101.9,2116209,2229396,0,263945,900618,12156,1215628,0,70.84,1.65,No,,Compliant,,,56,,10,18390
21397,2015,NonResidential,Retail Store,GUITAR SHOP/FORMERLY BEST,1983200180,12550 Highway 50,7,LAKE UNION,1964,1,2,45271,0,45271,Retail Store,Retail Store,45271,,,,,,50,56.1,67.7,120.9,130.8,2540153,3066373,0,393193,1341630,11986,1198578,0,73.01,1.49,No,,Compliant,,,56,,10,18390
21398,2015,NonResidential,Small- and Mid-Sized Office,CLEMENTS & RICE OFFICE BLDG,1983200196,17 Worthington Avenue,7,LAKE UNION,1920,1,3,28380,12180,16200,Office,Office,28380,,,,,,46,55.9,64.2,130.9,139.6,1585441,1822963,0,287345,980462,6050,605020,0,38.97,1.22,No,,Compliant,,,56,,10,18390
21399,2015,NonResidential,Large Office,Interurban Exchange IV/V & Van Vorst - SEDO,1983200290,"190 Queen Street East, Market Square Mall",7,LAKE UNION,2009,1,5,508160,0,508160,"Food Service, Office, Parking",Office,329850,Parking,162894,Food Service,11846,,77,79.4,79.8,222,222.4,27139746,27280750,0,6639417,22654631,44861,4486057,0,396.18,0.59,No,,Compliant,,,56,,10,18390
21401,2015,NonResidential,Small- and Mid-Sized Office,511 BOREN BUILDING,1983200350,52 Quarry Edge Drive,7,LAKE UNION,1926,1,3,26176,0,26176,Office,Office,23730,,,,,,85,53.1,63.8,107.8,119.1,1259456,1513535,0,173399,591661,6678,667820,0,39.59,1.42,No,,Compliant,,,56,,10,18390
21413,2015,NonResidential,Small- and Mid-Sized Office,FHCRC - FAIRVIEW BLDG.,1984200105,"25 Peel Centre Dr., Unit 602",3,LAKE UNION,1926,1,1,37740,0,37740,"Office, Parking",Office,37481,Parking,0,,,,1,194.5,189.2,589.9,573,7291418,7089718,0,2026927,6916162,3755,375542,0,68.16,1.02,No,,Compliant,High Outlier,,56,,10,18390
21418,2015,Nonresidential COS,Other,NORTHWEST ROOMS - SEATTLE CENTER,1985200003,"65 Dusk Drive, Unit 1, Trinity Common",7,MAGNOLIA / QUEEN ANNE,1961,1,1,26000,0,26000,Other,Other,49847,,,,,,,78.1,84.1,193.9,201,3895403,4192866,1326000,753049,2569510,0,0,0,120.26,4.2,No,,Compliant,,,50,,40,18390
21423,2015,Multifamily MR (5-9),Mid-Rise Multifamily,AXIS APTS (FORMERLY EXPO 62),1985200070,"90 Great Lakes Drive, Unit 116",7,MAGNOLIA / QUEEN ANNE,2008,1,7,178911,45999,132912,"Multifamily Housing, Parking",Multifamily Housing,184395,Parking,36878,,,,96,28.1,29.7,59.8,61.5,5187610,5479499,0,783185,2672339,25154,2515382,0,152.22,0.79,No,,Compliant,,,50,,40,18390
21424,2015,NonResidential,Worship Facility,METHODIST CHURCH,1985200090,7700 Hurontario St,7,MAGNOLIA / QUEEN ANNE,2009,1,3,23241,0,23241,Worship Facility,Worship Facility,23241,,,,,,60,33.5,37.2,75,78.9,777915,864917,0,129937,443363,3346,334570,0,20.86,0.82,No,,Compliant,,,50,,40,18390
21425,2015,NonResidential,Other,PACIFIC SCIENCE CENTER,1985200140,"25 Gateway Blvd, Unit D1",7,MAGNOLIA / QUEEN ANNE,1962,1,1,155795,0,155795,Other,Other,155795,,,,,,,115.4,120.4,334.9,340.1,17979460,18754112,0,4668926,15931037,20491,2049085,0,219.88,0.97,No,,Compliant,,,50,,40,18390
21432,2015,Nonresidential COS,Other,FISHER PAVILION - SEATTLE CENTER,1985200245,"50 Peel Centre Drive, 112",7,MAGNOLIA / QUEEN ANNE,2002,1,1,21018,0,21018,Other,Other,21018,,,,,,,82.7,82.7,240.4,240.4,1737596,1737596,208000,448299,1529660,0,0,0,26.72,0.96,No,,Compliant,,,50,,40,18390
21433,2015,Nonresidential COS,Other,CHIHULY GARDEN & GLASS PAVILLION,1985200305,8 Queen Street East,7,MAGNOLIA / QUEEN ANNE,1998,1,1,30533,0,30533,Museum,Museum,28631,,,,,,,210.1,216.6,435.7,428,6015128,6201956,0,863589,2946688,30686,3068561,0,183.51,5.6,No,,Compliant,,,50,,40,18390
21435,2015,NonResidential,Other,SPACE NEEDLE,1985200495,"65 Dufay Rd, Brampton, 410 @ Steeles Business Centre",7,MAGNOLIA / QUEEN ANNE,1961,1,2,33971,0,33971,Other - Recreation,Other - Recreation,50000,,,,,,,381.2,399.4,800.2,812.2,19061780,19968498,0,2803802,9566970,94952,9495206,0,570.98,15.6,No,,Compliant,,,50,,40,18390
21436,2015,Nonresidential COS,Other,SEATTLE CHILDREN"S THEATER - SEATTLE CENTER,1985200550,"80 Resolution Drive, D103",7,MAGNOLIA / QUEEN ANNE,1992,1,2,40600,0,40600,Other,Other,33000,,,,,,,74.7,75.7,172.9,174.5,2464720,2497369,232000,435377,1485569,3192,319212,427938,45.22,0.96,No,,Compliant,,,50,,40,18390
21438,2015,NonResidential,Small- and Mid-Sized Office,SELLEN OFFICE BLDG WITH EC LAND PARCELS,1986200070,"320 Colburne Street West, Unit 15",7,LAKE UNION,1999,1,4,38038,0,38038,"Office, Parking",Office,38038,Parking,19600,,,,81,55.5,55.8,174.4,175.2,2112095,2122753,0,619020,2112183,0,0,0,14.72,0.15,No,,Compliant,,,56,,7,18390
21442,2015,NonResidential,Small- and Mid-Sized Office,WEBER BLAINE BLDG,1986200245,1981 Parkdale Ave. Unit D,7,LAKE UNION,2007,1,4,64596,24596,40000,"Office, Parking",Office,41591,Parking,21350,,,,93,54.2,62,118.8,126.9,2255263,2576941,0,360815,1231152,10242,1024163,0,62.98,0.89,No,,Compliant,,,56,,10,18390
21443,2015,NonResidential,Small- and Mid-Sized Office,TERRY BLDG,1986200255,"900 Maple Ave., Unit BB4A, Burlington Mall",7,LAKE UNION,1928,1,3,41466,6062,35404,"Laboratory, Office, Parking",Office,35404,Laboratory,5000,Parking,1250,,1,238.1,229.3,536.4,508.7,9621807,9265802,0,1622394,5535838,40862,4086199,0,255.61,5.59,No,,Compliant,High Outlier,,56,,10,18390
21445,2015,NonResidential,Large Office,202 WESTLAKE,1986200275,"777 Guelph Line, Unit B2D",7,LAKE UNION,2013,1,6,130710,100800,29910,"Bank Branch, Office, Parking, Restaurant",Office,120548,Parking,88960,Bank Branch,5436,"2016, 2015",92,56.2,56.2,164,164,7359802,7359802,0,1925689,6570724,7894,789351,0,87.73,0.45,No,,Compliant,,,56,,10,18390
21447,2015,NonResidential,Small- and Mid-Sized Office,224 WESTLAKE,1986200295,"1860 Appleby Line, Unit 16",7,LAKE UNION,1926,1,4,35780,0,35780,,,,,,,,,1,86.9,86.9,272.8,272.8,2316441,2316441,0,678910,2316538,0,0,0,16.15,0.17,No,,Compliant,,,56,,10,18390
21448,2015,Multifamily MR (5-9),Mid-Rise Multifamily,BOXCAR APARTMENTS,1986200305,"1250 Brant Street, Unit 102, Mapleview Mall",7,LAKE UNION,2013,1,7,102120,26466,75654,"Multifamily Housing, Parking",Multifamily Housing,72880,Parking,26466,,,,100,29.7,31.6,71.2,75.7,2162760,2302389,0,409346,1396747,7661,766071,0,50.42,0.43,No,,Compliant,,,56,,10,18390
21459,2015,NonResidential,Mixed Use Property,CENTURY BUILDING,1988200090,"900 Maple Avenue, BB23",7,MAGNOLIA / QUEEN ANNE,1964,1,4,25132,7308,17824,"Office, Parking, Restaurant",Office,8061,Parking,8000,Restaurant,2095,,51,49.7,49.7,156,156,504439,504439,0,147843,504460,0,0,0,3.52,0.05,No,,Compliant,,,50,,40,18390
21461,2015,Multifamily MR (5-9),Mid-Rise Multifamily,EXPO APARTMENTS,1988200190,3455 Wyecroft Rd,7,MAGNOLIA / QUEEN ANNE,2012,1,7,301831,0,301831,Multifamily Housing,Multifamily Housing,204794,,,,,,100,31.8,32.8,58.2,61.4,6508595,6719549,0,712582,2431430,40773,4077265,0,233.49,0.74,No,,Compliant,,,50,,40,18390
21463,2015,Multifamily LR (1-4),Low-Rise Multifamily,MERCER APTS,1988200240,"3051 Walkers Line, Unit D-1",7,MAGNOLIA / QUEEN ANNE,1929,1,3,32908,0,32908,Multifamily Housing,Multifamily Housing,24276,,,,,,57,79,97.4,114.4,133.8,1917399,2365275,0,107161,365647,15518,1551767,0,84.96,2.53,No,,Compliant,,,50,,40,18390
21464,2015,Nonresidential COS,Other,PHELPS CENTER - SEATTLE CENTER,1988200250,"503 Brant St, Cornerstone Centre",7,DOWNTOWN,1966,1,1,49680,0,49680,Other,Other,49680,,,,,,,66.2,65.9,131.6,132.8,3289053,3275846,1796000,394799,1347109,0,0,145944,148.02,2.86,No,,Compliant,,,50,,40,18390
21465,2015,Nonresidential COS,Other,PLAYHOUSE - SEATTLE CENTER,1988200440,"2500 Appleby Line, Building Pad A",7,DOWNTOWN,1962,1,1,36314,0,36314,Other,Other,36314,,,,,,,73.2,77.8,160.2,165.9,2657625,2825316,780000,409332,1396697,2510,250986,229942,83.27,2.13,No,,Compliant,,,50,,40,18390
21468,2015,NonResidential,Other,SHOWBOX BUILDING,1975700560,675 Appleby Line,7,DOWNTOWN,1916,1,2,25920,0,25920,"Other - Entertainment/Public Assembly, Restaurant, Retail Store",Other - Entertainment/Public Assembly,11888,Restaurant,4329,Retail Store,4029,,,67.6,63.4,212.1,199,1367815,1282816,0,400884,1367871,0,0,0,9.54,0.14,No,,Compliant,,,14,,30,18081
21469,2015,NonResidential,Small- and Mid-Sized Office,DOYLE BUILDING,1975700605,491 Appleby Line Unit 101,7,DOWNTOWN,1919,1,4,47686,0,47686,"Office, Retail Store",Office,25500,Retail Store,8500,,,,81,52.4,59.8,121.2,130.1,1781063,2033315,759621,299367,1021484,0,0,0,65.75,1.29,No,,Compliant,,,14,,30,18081
21471,2015,NonResidential,Other,EITEL BUILDING (2ND AND PIKE BUILDING),1975700645,1225 Fairview St,7,DOWNTOWN,1904,1,7,44928,0,44928,"Other, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant, Retail Store",Other,38706,Retail Store,2660,"Personal Services (Health/Beauty, Dry Cleaning, etc)",2600,,,9.2,9.2,27.4,27.4,413919,413919,0,111507,380478,335,33457,0,4.43,0.06,No,,Compliant,,,14,,30,18081
21474,2015,NonResidential,Other,SULTAN HOTEL/LUSTY LADY,1976200060,3305 Fairview Street,7,DOWNTOWN,1900,1,3,49760,0,49760,Other,Other,24019,,,,,,,1,1,3.2,3.2,24126,24126,0,7071,24127,0,0,0,0.17,0,No,,Compliant,,,14,,30,18081
21476,2015,Multifamily HR (10+),High-Rise Multifamily,HARBOR STEPS NE SITE,1976200075,2900 Walkers Line,7,DOWNTOWN,2000,1,28,970647,285688,684959,"Multifamily Housing, Office, Parking, Swimming Pool",Multifamily Housing,940245,Parking,285688,Office,30402,,44,48.2,53.3,115.7,127.2,46828828,51737312,0,8853563,30209611,166205,16620473,0,1093.31,0.99,No,,Compliant,,,14,,30,18081
21478,2015,Campus,Mixed Use Property,PIKE PLACE - ECONOMY MARKET,1976200105,Hwy-401 & Hwy-24,7,DOWNTOWN,1900,1,2,49280,0,49280,"Food Sales, Office, Restaurant, Retail Store, Self-Storage Facility, Social/Meeting Hall",Retail Store,15614,Restaurant,9240,Social/Meeting Hall,8199,,,85.6,85.6,268.7,268.7,4217108,4217108,0,1235964,4217284,12016,1201563,0,93.21,1.52,No,,Compliant,,,14,,30,18081
21479,2015,Multifamily MR (5-9),Mid-Rise Multifamily,POST ALLEY COURT - APTS,1976200140,525 Hespeler Rd,7,DOWNTOWN,1989,1,8,42765,0,42765,Multifamily Housing,Multifamily Housing,30377,,,,,,18,58.7,66.5,184.3,208.7,1783195,2019057,0,522625,1783269,0,0,0,12.43,0.11,No,,Compliant,,,14,,30,18081
21480,2015,Multifamily LR (1-4),Low-Rise Multifamily,MARKETSIDE FLATS APTS,1976200160,"1 Hespeler Road, Carleton Place Colonnade",7,DOWNTOWN,1915,1,4,31578,0,31578,"Multifamily Housing, Retail Store",Multifamily Housing,27510,Retail Store,6299,,,,,39.3,39.3,74.6,74.6,1330264,1330264,654563,143793,490641,1851,185080,0,63.77,1.95,No,,Compliant,,,14,,30,18081
21481,2015,Campus,Low-Rise Multifamily,SANITARY MARKET - MASTER CAMPUS FOR PIKE PLACE MARKET,1976200210,505 McNeely Road,7,DOWNTOWN,1942,1,4,45500,0,45500,"Bar/Nightclub, Food Sales, Multifamily Housing, Restaurant, Retail Store, Self-Storage Facility",Multifamily Housing,22669,Retail Store,10455,Restaurant,3668,,,87.1,87.1,273.6,273.6,3863772,3863772,0,1132407,3863933,0,0,0,26.94,0.23,No,,Compliant,,,14,,30,18081
21482,2015,Campus,"Restaurant
",PIKE PLACE - CORNER MARKET,1976200230,"65 First Street, Suite 1",7,DOWNTOWN,1912,1,2,25380,0,25380,"Food Sales, Office, Restaurant",Restaurant,17102,Food Sales,6633,Office,1840,,,273.8,270.9,548.5,539.3,7003615,6928804,0,935894,3193402,38103,3810346,0,224.63,8.31,No,,Compliant,,,14,,30,18081
21483,2015,NonResidential,Small- and Mid-Sized Office,MADORE BUILDING,1976200300,"156 Jozo Weider Blvd, Vaughan Mills Mall",7,DOWNTOWN,1915,1,6,40715,0,40715,"Non-Refrigerated Warehouse, Office, Retail Store",Office,20895,Retail Store,16260,Non-Refrigerated Warehouse,3560,,,71.7,71.7,193.6,193.6,2917748,2917748,0,675656,2305435,6124,612408,0,48.6,0.95,No,,Compliant,,,14,,30,18081
21484,2015,Multifamily LR (1-4),Low-Rise Multifamily,EXETER HOUSE,1976700260,"1 Bass Pro Mills Drive, K1",7,EAST,1926,1,1,164120,0,164120,Multifamily Housing,Multifamily Housing,165000,,,,,,1,53,58.4,107,113.4,8748273,9627859,3995304,1101037,3756894,9962,996229,0,387.49,2.26,No,,Compliant,,,19,,12,18081
21486,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ATWOOD,1977200030,1238 Brookdale Avenue,7,DOWNTOWN,1909,1,6,51578,0,51578,Multifamily Housing,Multifamily Housing,51578,,,,,,78,39.9,45,77.8,83.2,2058584,2321295,584488,247097,843131,6310,631000,0,84.51,1.57,No,,Compliant,,,14,,30,18081
21487,2015,Multifamily MR (5-9),Mid-Rise Multifamily,ELLIOTT POINTE APTS,1977200185,75 Whyte Ave,7,DOWNTOWN,1994,1,6,97517,32691,64826,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,62475,Parking,32691,Retail Store,2351,,,30.5,32.7,95.8,102.5,1976826,2116590,0,579374,1976907,0,0,0,13.78,0.05,No,,Compliant,,,5,,9,19576
21488,2015,NonResidential,Mixed Use Property,ELLIOTT COURT,1977200245,"46 King Street West, 1",7,DOWNTOWN,1990,1,4,82065,34800,47265,"Office, Parking, Retail Store",Parking,36036,Office,26528,Retail Store,15011,,93,40.4,43.8,126.9,137.6,1679127,1820763,0,492124,1679196,0,0,0,11.71,0.05,Yes,,Compliant,,,5,,9,19576
21490,2015,Multifamily MR (5-9),Mid-Rise Multifamily,LIVINGSTON BAKER MIXED USE,1977200395,2208 Lake Shore Blvd West,7,DOWNTOWN,1901,1,6,70850,0,70850,"Medical Office, Multifamily Housing, Other - Restaurant/Bar, Retail Store",Multifamily Housing,37014,Medical Office,9912,Other - Restaurant/Bar,3155,,,48,52.2,150.8,163.9,2447861,2659786,0,717427,2447963,0,0,0,17.07,0.09,No,,Compliant,,,5,,30,18081
21495,2015,NonResidential,Small- and Mid-Sized Office,ALASKA TRADE BUILDING,1977200420,"1750 The Queensway, Unit 4",7,DOWNTOWN,1910,1,4,36160,0,36160,Office,Office,36160,,,,,,37,57.3,57.3,179.9,179.9,2071600,2071600,0,607151,2071686,0,0,0,14.44,0.15,No,,Compliant,,,5,,30,18081
21496,2015,NonResidential,Mixed Use Property,DUNN BLDG/STARBUCKS,1977200425,2940 Bloor Street West,7,DOWNTOWN,1918,1,1,34617,0,34617,"Food Sales, Manufacturing/Industrial Plant, Office, Other - Entertainment/Public Assembly, Other - Restaurant/Bar, Restaurant, Retail Store, Self-Storage Facility",Other - Restaurant/Bar,6455,Office,5813,Manufacturing/Industrial Plant,5581,,,145.6,144.5,326.8,323.3,5039523,5000668,0,844470,2881453,21582,2158190,0,134.71,3.53,No,,Compliant,,,5,,30,18081
21497,2015,Multifamily MR (5-9),Mid-Rise Multifamily,FAIRMOUNT APTS,1977200435,417 Scott Street,7,DOWNTOWN,1914,1,5,39528,0,39528,"Multifamily Housing, Office, Restaurant, Retail Store",Multifamily Housing,22968,Retail Store,10400,Restaurant,2900,,,57.5,59.3,156.4,161.9,2166711,2231941,0,507274,1730892,4359,435890,0,35.22,0.7,No,,Compliant,,,5,,30,18081
21501,2015,Multifamily MR (5-9),Mid-Rise Multifamily,VENTANA APTS,1977200546,367 Mountainview Road South,7,DOWNTOWN,2001,1,8,68628,11136,57492,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,47683,Parking,12570,Retail Store,7704,,67,37.1,38,97.9,99.9,2056762,2107122,0,457201,1560036,4968,496791,0,37.26,0.45,No,,Compliant,,,5,,9,19576
21502,2015,Multifamily MR (5-9),Mid-Rise Multifamily,VOLTA APARTMENTS,1977200570,2401 City Park Drive,7,DOWNTOWN,2010,1,8,54550,12044,42506,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,41599,Parking,12044,Retail Store,907,,,52.2,52.2,132,132,2219744,2219744,0,459884,1569190,6506,650619,0,45.49,0.71,No,,Compliant,,,5,,9,19576
21503,2015,Multifamily HR (10+),High-Rise Multifamily,BELL TOWER APARTMENTS (SHA),1977200590,"415 South Service Road, Stone Road Mall",7,DOWNTOWN,1970,1,16,95700,15229,80471,"Multifamily Housing, Parking",Multifamily Housing,80471,Parking,15229,,,,28,45.6,50.9,117.1,132.2,3672931,4092197,0,780487,2663131,10099,1009910,0,72.2,0.63,Yes,,Compliant,,,5,,9,19576
21505,2015,NonResidential,Small- and Mid-Sized Office,UNION STABLES,1977200605,"435 Stone Road W, Unit F-6 - Main Level",7,DOWNTOWN,1909,1,5,48600,0,48600,Office,Office,68048,,,,,,100,22.7,22.7,68.8,68.8,1544117,1544117,0,428733,1462897,813,81281,0,14.51,0.17,No,,Compliant,,,5,,9,19576
21506,2015,NonResidential,Mixed Use Property,SCARGO APARTMENTS,1977200610,50 Stone Rd E,7,DOWNTOWN,1910,1,3,29340,0,29340,"Multifamily Housing, Office, Restaurant",Office,12714,Multifamily Housing,11592,Restaurant,2836,,,79.4,90.2,147.6,159.1,2154224,2449513,0,244705,834967,13193,1319292,0,75.89,2.46,No,,Compliant,,,5,,9,19576
21507,2015,Multifamily LR (1-4),Low-Rise Multifamily,LEWISTON APARTMENTS,1977200615,500 Edinbourough S,7,DOWNTOWN,1900,1,3,27140,0,27140,"Food Service, Multifamily Housing",Multifamily Housing,14269,Food Service,12511,,,,,81.7,87.9,145,151.5,2188093,2354793,0,222219,758241,14299,1429883,0,81.23,2.87,No,,Compliant,High Outlier,,5,,9,19576
21508,2015,NonResidential,Other,WHITE & HITCHCOCK BUILDING/FLYING FISH,1977200625,40 Wellington Street West,7,DOWNTOWN,1930,1,2,22710,0,22710,Food Service,Food Service,22710,,,,,,,12.3,12.3,38.5,38.5,278741,278741,0,81694,278752,0,0,0,1.94,0.03,No,,Compliant,,,5,,9,19576
21510,2015,Multifamily MR (5-9),Mid-Rise Multifamily,CONCEPT ONE APTS,1977200650,50 Stone Road East,7,DOWNTOWN,1995,1,5,63861,16910,46951,"Multifamily Housing, Parking",Multifamily Housing,63861,Parking,16910,,,,41,63,71.6,131.3,142.8,4024810,4571095,0,583641,1991466,20334,2033427,0,121.88,1.77,No,,Compliant,,,5,,9,19576
21512,2015,Multifamily MR (5-9),Mid-Rise Multifamily,THE HUMPHREY APTS,1977200671,50 Stone Road East,7,DOWNTOWN,1923,1,6,50376,0,50376,,,,,,,,,36,33.4,38.1,104.9,119.6,1683053,1918397,0,493275,1683123,0,0,0,11.73,0.09,No,,Compliant,,,5,,9,19576
21515,2015,NonResidential,Small- and Mid-Sized Office,R.D. MERRILL BUILDING,2025049030,11 Clair Road West,4,LAKE UNION,2000,1,3,50499,13540,36959,"Office, Parking",Office,36959,Parking,13540,,,,17,82,82,257.2,257.2,3030041,3030041,0,887047,3026728,34,3438,0,21.28,0.16,No,,Compliant,,,17,,10,18376
21520,2015,NonResidential,Small- and Mid-Sized Office,DESIGN SERVICE BLDG,2025049040,116 King Street W,4,LAKE UNION,1964,1,5,54465,9605,44860,"Office, Parking",Office,57972,Parking,0,,,,68,64.2,65.6,183.4,182.6,3721129,3804232,0,943129,3218088,5032,503174,0,49.16,0.65,No,,Compliant,,,17,,10,18376
21521,2015,NonResidential,K-12 School,SAINT NICHOLAS BUILDING,2025049052,1280 Main St W,3,EAST,1930,1,2,45960,0,45960,K-12 School,K-12 School,45960,,,,,,58,88.7,110.4,133.3,156.2,4075193,5074849,0,259236,884550,31907,3190679,0,175.62,3.74,Yes,,Compliant,,,16,,4,18376
21524,2015,Multifamily LR (1-4),Low-Rise Multifamily,MINOR TOWER 34 UNIT,2025049091,158 Locke Street South,4,LAKE UNION,1974,1,4,37361,4735,32626,"Multifamily Housing, Parking",Multifamily Housing,32626,Parking,4735,,,,95,21.3,23.1,66.8,72.6,694479,753830,0,203540,694507,0,0,0,4.84,0.05,Yes,,Compliant,,,17,,10,18376
21526,2015,Multifamily LR (1-4),Low-Rise Multifamily,LAKE VIEW APARTMENTS,2025049128,135 Fennell Ave W,3,EAST,1949,1,3,21112,0,21112,Multifamily Housing,Multifamily Housing,21112,,,,,,98,36,41.8,58.5,64.6,760008,882251,0,61386,209457,5506,550560,0,30.7,1.41,No,,Compliant,,,16,,4,18376
21527,2015,Multifamily LR (1-4),Low-Rise Multifamily,PARKSIDE APARTMENTS,2026049013,1341 Main Street West,5,NORTH,1987,1,3,22646,0,22646,Multifamily Housing,Multifamily Housing,22646,,,,,,56,29.5,32.6,92.5,102.4,666930,738279,0,195466,666957,0,0,0,4.65,0.08,Yes,,Compliant,,117,46,2,26,19579
21530,2015,NonResidential,Small- and Mid-Sized Office,SPACE NEEDLE CORPORATE OFFICE,1991200520,1508 Upper James Street,7,LAKE UNION,1959,1,2,21128,0,21128,Office,Office,21128,,,,,,85,32.4,30.5,101.8,95.7,684865,644122,0,200722,684893,0,0,0,4.77,0.09,No,,Compliant,,,56,,40,18390
21532,2015,Multifamily MR (5-9),Mid-Rise Multifamily,TAYLOR 28,1991200600,6387 Five Side Road,7,LAKE UNION,2010,1,6,191832,138292,53540,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,141444,Parking,103018,Retail Store,11602,,93,43.2,48,88.5,95.8,6609358,7345153,0,927156,3163586,34459,3445903,0,205.07,1,No,,Compliant,,,56,,40,18390
21533,2015,NonResidential,Mixed Use Property,HYATT PLACE,1991200695,"400 Earl Grey Drive, Trinity Commons",7,LAKE UNION,2008,1,4,274442,105499,168943,"Hotel, Multifamily Housing, Parking, Retail Store",Hotel,108763,Parking,105499,Multifamily Housing,58152,,,53.6,56.5,125.8,131.8,9049598,9544963,0,1648636,5625380,34245,3424452,0,221.09,0.72,No,,Compliant,,,56,,40,18390
21534,2015,NonResidential,Small- and Mid-Sized Office,EMP ADMINISTRATIVE OFFICE,1991200705,101-844 March Road,7,LAKE UNION,2013,1,3,51552,0,51552,"Data Center, Office",Office,54150,Data Center,650,,,,,24.3,24.3,76.1,76.1,1328920,1328920,0,389484,1328975,0,0,0,9.26,0.07,No,,Compliant,,,56,,40,18390
21535,2015,NonResidential,Hotel,TRAVELODGE BY THE SPACE NEEDLE,1991200765,500 Terry Fox Drive,7,LAKE UNION,1959,1,4,38520,0,38520,Hotel,Hotel,38500,,,,,,45,61.3,63.8,151.2,159,2361960,2456462,0,468790,1599579,7624,762448,0,51.64,1.16,No,,Compliant,,,56,,40,18390
21537,2015,NonResidential,Hotel,SEATTLE PACIFIC HOTEL,1991200800,486 Hazeldean Road,7,LAKE UNION,1961,1,3,29186,4256,24930,Hotel,Hotel,19000,,,,,,91,50.9,51.9,97.6,100.7,967697,986585,0,117473,400833,5669,566880,0,32.9,1.07,No,,Compliant,,,56,,40,18390
21539,2015,Multifamily MR (5-9),Mid-Rise Multifamily,BOREALIS APARTMENTS,1991201030,400 1st Ave S,7,LAKE UNION,2008,1,6,60364,15647,44717,,,,,,,,,,44.3,47.2,103.2,107.8,2011411,2143256,0,361339,1232940,7785,778522,0,49.94,0.74,No,,Compliant,,,56,,7,18390
21546,2015,NonResidential,Worship Facility,UNITY CHURCH,1991201375,"599 Taylor Kidd Blvd, Unit 6",7,LAKE UNION,1960,1,1,27338,0,27338,Worship Facility,Worship Facility,27338,,,,,,65,19.2,24.6,60.4,77.4,526059,673616,0,154179,526081,0,0,0,3.67,0.05,No,,Compliant,,,56,,7,18390
21547,2015,Multifamily MR (5-9),Mid-Rise Multifamily,DENNY PARK APTS + RETAIL,1991201405,1151 Division Street,7,LAKE UNION,2005,1,6,79480,14480,65000,Multifamily Housing,Multifamily Housing,65000,,,,,,94,30.2,32.6,63.4,65.8,1965855,2119024,0,288001,982698,9832,983197,0,59.07,0.69,Yes,,Compliant,,,56,,7,18390
