airline_sentiment,negative_reason,airline,name,retweet_count,text,tweet_created,tweet_location,user_timezone,,,,
negative,Cancelled Flight,Delta,Old_bauer,0,@JetBlue loves Cancelled Flightling tickets and not telling their customers #flyunited,2015-02-19 07:37:53 -0800,,Eastern Time (US & Canada),,,,
negative,Cancelled Flight,Delta,Old_bauer,0,@JetBlue tickets were confirmed and sent out. find out today that they Cancelled Flightled our tickets months ago and never sent an email #jetblue,2015-02-19 07:35:33 -0800,,Eastern Time (US & Canada),,,,
negative,Cancelled Flight,Delta,Old_bauer,0,@JetBlue would have been good to know months ago that you Cancelled Flightled our flights leaving tomorrow #telleveryone #jetblue #NeverAgain,2015-02-19 07:33:54 -0800,,Eastern Time (US & Canada),,,,
negative,Customer Service Issue,Delta,ZKatcher,0,"@JetBlue rather than trying to resolve customer issues, only options offered were paying cash @ airport or write letter. #JustifyThisSupport",2015-02-19 07:33:17 -0800,"Washington, DC",Eastern Time (US & Canada),,,,
negative,Flight Attendant Complaints,Delta,Schnitz85,0,@JetBlue I'm on flight and no booze being served 30 min in... What gives? #lostrevenue #angryandsober #bachelorpartymishap,2015-02-19 07:32:53 -0800,"New York, NY",Quito,,,,
negative,Can't Tell,Delta,LisaTweetsa,0,@JetBlue I've used you guys for 10 years but after this experience I will NEVER EVER use you again.,2015-02-19 07:31:26 -0800,"New York, NY ",Quito,,,,
negative,Cancelled Flight,Delta,Old_bauer,0,@JetBlue managers telling us to write a letter because we're upset about our tickets to leave tomorrow getting Cancelled Flightled without any notice,2015-02-19 07:31:09 -0800,,Eastern Time (US & Canada),,,,
positive,,Delta,HenRoc_,0,@JetBlue you guys are lucky I love you,2015-02-19 07:30:21 -0800,Where the food at,Quito,,,,
negative,Customer Service Issue,Delta,LisaTweetsa,0,@JetBlue Maybe stop telling people the wrong info on your customer service calls.,2015-02-19 07:30:02 -0800,"New York, NY ",Quito,,,,
negative,Customer Service Issue,Delta,LisaTweetsa,0,"@JetBlue customer service was so bad updating my points, once I use my next points, I won't be flying you. Point system is almost a sham.",2015-02-19 07:26:10 -0800,"New York, NY ",Quito,,,,
negative,Customer Service Issue,Delta,Old_bauer,0,@JetBlue ruining vacations left and right. Who would have thought an airline can Cancelled Flight tickets without telling the buyer,2015-02-19 07:25:14 -0800,,Eastern Time (US & Canada),,,,
negative,Cancelled Flight,Delta,Old_bauer,0,@JetBlue better find a way to get me to Puerto Rico tomorrow morning besides charging us three times in cash what we originally paid,2015-02-19 07:24:15 -0800,,Eastern Time (US & Canada),,,,
negative,Customer Service Issue,Delta,ZKatcher,0,@JetBlue I spent over an hour of my morning on hold w/ your customer support. I want my confirmed flight to be taken care of,2015-02-19 07:23:30 -0800,"Washington, DC",Eastern Time (US & Canada),,,,
negative,Customer Service Issue,Delta,Old_bauer,0,@JetBlue @ZKatcher @bretharold does it look like to we talked to customer service? http://t.co/vYUAnh4Iqr,2015-02-19 07:21:08 -0800,,Eastern Time (US & Canada),,,,
negative,Late Flight,Delta,ZKatcher,0,"@JetBlue claims w/ customer protection they ""will notify customers of delays, Cancelled Flightlations and diversions."" #NotTRUE http://t.co/3oq1T4ohjl",2015-02-19 07:19:59 -0800,"Washington, DC",Eastern Time (US & Canada),,,,
negative,Flight Booking Problems,Delta,Old_bauer,0,@JetBlue if there is a "processing error" the  why do you send out full flight tickets and confirmations? #FlySouthwest,2015-02-19 07:12:37 -0800,,Eastern Time (US & Canada),,,,
positive,,Delta,AliBessette,0,@JetBlue thank you will do!! You guy are awesome!,2015-02-19 07:12:19 -0800,,Quito,,,,
positive,,Delta,amybruni,0,"@JetBlue no, but we're on the flight leaving from Boston to Seattle right now. :) flight 597",2015-02-19 07:12:15 -0800,Massachusetts,Pacific Time (US & Canada),,,,
positive,,Delta,Kamari102,0,@JetBlue definitely!,2015-02-19 07:06:51 -0800,"Long Island, NY",Eastern Time (US & Canada),,,,
negative,Customer Service Issue,Delta,ZKatcher,1,@JetBlue tells me $130 paid &amp; confirmed flight will now cost me $566.80 CASH ONLY @ airport  22 hours before my flight  #RIPOFF #NoSupport,2015-02-19 07:06:50 -0800,"Washington, DC",Eastern Time (US & Canada),,,,
positive,,Delta,AliBessette,0,@JetBlue okay awesome! Thank you!,2015-02-19 07:03:40 -0800,,Quito,,,,
negative,Cancelled Flight,Delta,ZKatcher,1,@JetBlue = WORST. Booked in Oct. w/ email confirm &amp; NEVER INFORMED Cancelled Flightlation. Instructed "to mail written letter" http://t.co/c7Kzbvf8h8,2015-02-19 07:02:00 -0800,"Washington, DC",Eastern Time (US & Canada),,,,
negative,Flight Attendant Complaints,Delta,yippersNY,0,"@JetBlue No, he didn't have more info. I was more infuriated by the way previous rep treated me. how she can possibly work as a JetBlue rep?",2015-02-19 07:00:32 -0800,,,,,,
positive,,Delta,Kamari102,0,@JetBlue I was so excited when I saw that you fly there! #ionlyflyblue,2015-02-19 06:59:50 -0800,"Long Island, NY",Eastern Time (US & Canada),,,,
positive,,Delta,margarrati,0,@JetBlue TA off site at #thelodge. Should be a fun day. @YeniettElswood @AndrewBiga @CodyCleverly @HeidiMacey @motherpollock,2015-02-19 06:59:45 -0800,"Salt Lake City, Utah",,,,,
positive,,Delta,AliBessette,0,@JetBlue just mine sadly.. But yea the fly fi is awesome,2015-02-19 06:56:30 -0800,,Quito,,,,
negative,Customer Service Issue,Delta,yippersNY,0,@JetBlue she hung up before I can get name. She took no accountability for keeping me on hold +20min. Next rep was not able to track name,2015-02-19 06:54:06 -0800,,,,,,
positive,,Delta,DMakesCakes,0,@JetBlue thank you!!,2015-02-19 06:54:05 -0800,"Queens, NY",,,,,
negative,Can't Tell,Delta,AliBessette,0,@JetBlue the free wifi makes up for the television not working... It's staticy #ithelpsabit,2015-02-19 06:51:37 -0800,,Quito,,,,
negative,Customer Service Issue,Delta,yippersNY,0,@JetBlue I have been on phone with rep for over 30 min and was transferred after asking not to be. She was the worse rep I ever had,2015-02-19 06:43:02 -0800,,,,,,
positive,,Delta,DMakesCakes,0,@JetBlue ready to go to Disneyworld!  For the @runDisney #PrincessHalf http://t.co/sTQY9V8256,2015-02-19 06:41:01 -0800,"Queens, NY",,,,,
negative,Customer Service Issue,Delta,alanbestnyc,0,@JetBlue How is it possible the only way to contact your fraud department is mailing a physical letter? No telephone? No email? REALLY??,2015-02-19 06:30:10 -0800,,Quito,,,,
neutral,,Delta,GerryBorrego,0,@JetBlue  Brazil to volunteer teaching english &amp; spanish to Poor children so they have a skills to improve their chances of a better life.,2015-02-19 06:28:37 -0800,"Austin, Texas",Central Time (US & Canada),,,,
negative,Late Flight,Delta,kbosspotter,0,@JetBlue is flight 51 on 4/24/15 moved back? When I booked it said we arrive 11:31 but now it says 12:08 馃槩,2015-02-19 06:26:22 -0800,Logan International Airport,Atlantic Time (Canada),,,,
positive,,Delta,GraceLavigne,0,@JetBlue Thank you for the JetBlue Credit. Nice save :-),2015-02-19 06:14:01 -0800,,Eastern Time (US & Canada),,,,
neutral,,Delta,klorbe,0,@JetBlue  I would go back to Aruba. I flew out of JFK. #bestplanesever #bestflightever,2015-02-19 06:12:14 -0800,,,,,,
positive,,Delta,AirlineAdviser,0,@JetBlue #Bluemanity @AirlineAdviser loves this. Have a great time flying this,2015-02-19 06:09:11 -0800,,,,,,
negative,Can't Tell,Delta,freeportblue76,0,@JetBlue case making jackass out me we not allowed do favor say?get right care less!me no out of vacation now true see!am!peter scott,2015-02-19 05:36:05 -0800,,,,,,
neutral,,Delta,sherryvolpic,0,@JetBlue I would go to Dallas to see my grand baby that I miss so much. I feel like a piece of my heart is there.,2015-02-19 05:27:12 -0800,"Easton, pa",Quito,,,,
negative,Customer Service Issue,Delta,akhanIO,0,@JetBlue False - agent let us do an extra leg room upgrade for $ but not upgrade to mint. Poor business practices. #badcustomerservice,2015-02-19 05:23:10 -0800,,Pacific Time (US & Canada),,,,
negative,Customer Service Issue,Delta,KatLaur12,0,@JetBlue tried them not helpful. Really dissatisfied with Flight Booking Problems my whole trip with jet blue this time around besides the flights.,2015-02-19 05:21:58 -0800,Boston,Pacific Time (US & Canada),,,,
positive,,Delta,sbgblee,0,"@JetBlue yes, with about 20 minutes to spare.  FYI - your employees are amazing.  Keep up the good work!",2015-02-19 05:10:57 -0800,,,,,,
negative,Flight Booking Problems,Delta,akhanIO,0,@jetblue rqstd upgrade to mint at LAX and was told no because i used points! Why turn down $1600 bcz I used points? #trueblue,2015-02-19 05:02:05 -0800,,Pacific Time (US & Canada),,,,
neutral,,Delta,beccimiller,0,@JetBlue when are you going to get wifi on your planes?,2015-02-19 04:59:37 -0800,"Marblehead, MA",,,,,
positive,,Delta,MaybeTonight,0,@JetBlue OH YEAH!!! great flight down to Mexico with a wonderful crew!! Thank you!!,2015-02-19 04:58:03 -0800,Bay Shore NY,Eastern Time (US & Canada),,,,
neutral,,Delta,KatLaur12,0,@JetBlue how can we get help with a hotel we booked with you and are having issues with.,2015-02-19 04:56:45 -0800,Boston,Pacific Time (US & Canada),,,,
negative,Can't Tell,Delta,lbyav,0,@jetblue trading customer experience for short term $$. So sad for this (previous?) loyal customer. https://t.co/dFmvmiBH4x,2015-02-19 04:49:18 -0800,"29 Sawyer Rd., Waltham, MA",Eastern Time (US & Canada),,,,
neutral,,Delta,juntocaustic,0,@JetBlue hi. Just DM'd info,2015-02-19 04:31:31 -0800,,Atlantic Time (Canada),,,,
negative,Bad Flight,Delta,Lane_,0,@JetBlue flight 577  fll to sfo. No speed line even though I paid for it. No coffee on flight. and my non stop now has an unscheduled stop,2015-02-19 04:31:21 -0800,South Florida,Eastern Time (US & Canada),,,,
positive,,Delta,alikim22,0,@JetBlue Thanks!,2015-02-19 04:24:40 -0800,,Eastern Time (US & Canada),,,,
neutral,,Delta,alikim22,0,@JetBlue any concern about Cancelled Flightled flights due to the cold weather in NJ Saturday am? Do you Cancelled Flight at 0 degrees?,2015-02-19 04:13:09 -0800,,Eastern Time (US & Canada),,,,
negative,Customer Service Issue,Delta,juntocaustic,0,@JetBlue Why wasn't a $15 service credit voucher I received for tv not working accepted on my next flight for a pillow?,2015-02-19 04:05:35 -0800,,Atlantic Time (Canada),,,,
neutral,,Delta,JetBlueNews,0,"@JetBlue Gains Altitude, But SkyWest Hits Turbulence JBLU SKYW - Investor's Business Daily http://t.co/P2HUM7lXUR",2015-02-19 04:05:05 -0800,USA,Sydney,,,,
positive,,Delta,s_tpplsay2fa,0,@JetBlue good morning sunshine! #TailfinThursday http://t.co/Nc0ES6e4Lf,2015-02-19 04:00:29 -0800,the friendly skies,America/New_York,,,,
positive,,Delta,philpete,0,@JetBlue where's my selfie?,2015-02-19 03:56:32 -0800,London,London,,,,
negative,Can't Tell,Delta,JetBlueNews,0,@JetBlue's CEO battles to appease passengers and Wall Street - @TheVDT http://t.co/h6cE3mWCqj,2015-02-19 03:05:05 -0800,USA,Sydney,,,,
positive,,Delta,JetBlueNews,0,@JetBlue Airways Reveals 'Bluemanity' Livery - TravelPulse http://t.co/fTTfyFMvCO,2015-02-19 01:05:05 -0800,USA,Sydney,,,,
neutral,,Delta,JetBlueNews,0,@JetBlue unveils new 'Bluemanity' livery - USA TODAY http://t.co/ueGgKN79zA,2015-02-18 22:05:05 -0800,USA,Sydney,,,,
neutral,,Delta,JetBlueNews,0,@JetBlue Marks 15th Year With 'Bluemanity' Plane Design - http://t.co/E5NaxBUe4s http://t.co/KlxivnbCYh,2015-02-18 21:36:05 -0800,USA,Sydney,,,,
positive,,Delta,ft_tyman,0,@JetBlue haha thanks Jetblue馃憣鈽猴笍,2015-02-18 21:22:25 -0800,NBMA,Eastern Time (US & Canada),,,,
neutral,,Delta,ft_tyman,0,@JetBlue could I get a free flight to Vegas since it's my bday馃槒鈽猴笍,2015-02-18 21:18:51 -0800,NBMA,Eastern Time (US & Canada),,,,
neutral,,Delta,aclaessen,0,"@JetBlue im flying with you from mi-boston and then icelandair to iceland, 8 hours between. can we check our bags all the way?",2015-02-18 20:57:32 -0800,Hollywood,Pacific Time (US & Canada),,,,
positive,,Delta,NickTypesWords,8,I know you have a lot of baggage... But i want you to know i really enjoyed being inside you. @JetBlue #Jetbae,2015-02-18 20:48:03 -0800,Inquiries: CAA  鈥? Miller PR ,,,,,
negative,Flight Attendant Complaints,Delta,heyheyman,0,@JetBlue Every crew member I dealt with in Orlando was incredibly rude. I'm actually pretty disgusted with JetBlue right now.,2015-02-18 20:42:30 -0800,"Boston, MA",Eastern Time (US & Canada),,,,
positive,,Delta,RachelLCoppola,0,@JetBlue Thank you so much!  I wasn't sure since in know the limit is 4 ozs. Excited to fly with JetBlue!,2015-02-18 20:05:55 -0800,LA & Boston,Eastern Time (US & Canada),,,,
negative,Bad Flight,Delta,TJBlazer,0,@JetBlue is it your standard protocol to call security onto a plane for a crying baby?,2015-02-18 19:52:05 -0800,"gulf coast, FL",Eastern Time (US & Canada),,,,
negative,Customer Service Issue,Delta,heyheyman,0,@JetBlue Finally starting to come out. 40 minutes and no communication is not acceptable. Letting me down today.,2015-02-18 19:45:48 -0800,"Boston, MA",Eastern Time (US & Canada),,,,
negative,Customer Service Issue,Delta,heyheyman,0,@JetBlue Found someone to ask. No answers. Landed almost 40 minutes ago.,2015-02-18 19:41:58 -0800,"Boston, MA",Eastern Time (US & Canada),,,,
positive,,Delta,NickTypesWords,6,"Hey @JetBlue, that's a sexy tattoo you got there on your left engine. #Jetbae http://t.co/Ox4w6KtsGI",2015-02-18 19:39:19 -0800,Inquiries: CAA  鈥? Miller PR ,,,,,
negative,Lost Luggage,Delta,heyheyman,0,@JetBlue Flight 1951. Bags haven't come and we landed 30 minutes ago.,2015-02-18 19:38:31 -0800,"Boston, MA",Eastern Time (US & Canada),,,,
positive,,Delta,MissPeache,0,@JetBlue thanks to O StBernard for taking time to read through page to find info as supervisor felt to insist tho I showed previous comm,2015-02-18 19:30:59 -0800,On the road to paradise,Eastern Time (US & Canada),,,,
negative,Flight Attendant Complaints,Delta,MissPeache,0,@JetBlue Gnight checked in at POS &amp; supervisor was unaware of policy. That sucked having to guide him to the internet. He was v unfriendly,2015-02-18 19:29:29 -0800,On the road to paradise,Eastern Time (US & Canada),,,,
positive,,Delta,carleycalla,1,@JetBlue Jua at JFK 'Just Ask' desk was incredibly helpful! Thanks!,2015-02-18 19:10:59 -0800,"Boston, Massachusetts",Mountain Time (US & Canada),,,,
negative,Late Flight,Delta,zbarry1015,0,"@JetBlue 2 hour delay while sitting on the plane and you still wanna charge me for beer? Nah, I'm good.",2015-02-18 19:04:25 -0800,"Boston, MA",Eastern Time (US & Canada),,,,
neutral,,Delta,CathleenBystrak,0,@JetBlue Can you tell me which days you fly direct BUF - FLL and FLL - BUF?,2015-02-18 19:03:17 -0800,Great Lakes,,,,,
negative,Customer Service Issue,Delta,JustRhinoceros,0,"@JetBlue your customer services agent Jorge at Orlando International is rude and disrespectful, I never want to deal with your bullshit ever",2015-02-18 19:02:22 -0800,Saint Leo ,Eastern Time (US & Canada),,,,
neutral,,Delta,xcuteafi,0,@JetBlue I cri,2015-02-18 19:01:58 -0800,im 5sos af :))),Eastern Time (US & Canada),,,,
positive,,Delta,xcuteafi,0,@JetBlue #ClosePWCS please just tweet this馃檹馃檹鉂わ笍 I fly jetblue every time btw馃槒,2015-02-18 19:00:06 -0800,im 5sos af :))),Eastern Time (US & Canada),,,,
neutral,,Delta,xcuteafi,0,@JetBlue Can you do me a huge favor?!馃檹鉂わ笍,2015-02-18 18:58:25 -0800,im 5sos af :))),Eastern Time (US & Canada),,,,
neutral,,Delta,xcuteafi,0,@JetBlue are you my friend?!,2015-02-18 18:55:39 -0800,im 5sos af :))),Eastern Time (US & Canada),,,,
negative,Late Flight,Delta,Tostie,0,"@JetBlue If it was simply a minor mechanical, why would they say that?",2015-02-18 18:51:45 -0800,"Waltham, MA",Eastern Time (US & Canada),,,,
negative,Can't Tell,Delta,bradingalls,0,@JetBlue can you tweet #closepwcs to get the word out?馃槩,2015-02-18 18:51:36 -0800,,,,,,
negative,Flight Attendant Complaints,Delta,Tostie,0,@JetBlue My mother had overheard a personnel ask the attendant if "the passengers really knew what was going on" and the attendant said no.,2015-02-18 18:51:17 -0800,"Waltham, MA",Eastern Time (US & Canada),,,,
positive,,Delta,itzryyo,0,"@JetBlue btw, her name was Samantha and she won over everyone on the flight",2015-02-18 18:50:23 -0800,,Eastern Time (US & Canada),,,,
negative,Bad Flight,Delta,Tostie,0,@JetBlue What happened w/#19 from BOS-SAN? My mother is onboard &amp; the crew was evasive as to why they had to return to BOS the first time.,2015-02-18 18:47:08 -0800,"Waltham, MA",Eastern Time (US & Canada),,,,
neutral,,Delta,KyleComer_,5,鈥淍JetBlue: @KyleComer_ JetBlue reLate Flightd this time? ;)鈥?no... But why won't school be Cancelled Flighted? it's very cold out,2015-02-18 18:46:12 -0800,virginia,Atlantic Time (Canada),,,,
positive,,Delta,BellaBriscoe,0,@JetBlue I will! Thank you!,2015-02-18 18:45:59 -0800,,,,,,
negative,Late Flight,Delta,JustRhinoceros,0,@JetBlue it says it is now 9:58 you owe me,2015-02-18 18:43:08 -0800,Saint Leo ,Eastern Time (US & Canada),,,,
negative,Late Flight,Delta,JustRhinoceros,0,@JetBlue I want you to pay for my parking fee at Orlando airport because your app told me my moms flight landed at 9:19 and it lied,2015-02-18 18:42:34 -0800,Saint Leo ,Eastern Time (US & Canada),,,,
